user-id,0,1,2
A10175AMUHOQC4,-0.018287448809392592,0.005230333653061609,-0.00549295417954956
A101IGU6UDKW3X,-0.018246077201496954,0.0013093068013851116,0.007189845261593681
A103KNDW8GN92L,-0.018263192366113176,0.0008850358960818572,0.003830895891917638
A1041053SID37WN8GTT8,-0.018303432726655487,0.013958373981189131,-0.009285588368724723
A106016KSI0YQ,-0.018227421206823212,0.0009238045538031612,-0.0037912795291115808
A106YXO3EHVD3J,-0.018268556042169135,0.0007144145759105672,0.0066987939478960964
A1074GBGMK6136,-0.01832815966733533,0.028680232301766247,0.0021365335913069833
A107ZX1O8JZCN5,-0.01823762455409884,-0.001219446672139021,0.00543773160764171
A10872FHIJAKKD,-0.01824032268252738,0.0008680275746982723,0.0008315344933056593
A10CJINP7KBR4W,-0.018255330308946067,-0.008251111241091545,-0.008980663664837622
A10DB0H2NZF11E,-0.018242348786460062,0.0017891468726591122,0.0010700231878842652
A10E3F50DIUJEE,-0.018245667026205673,-0.004249234664143524,-0.004287703467182642
A10H47FMW8NHII,-0.018293587041378484,0.002135866138290705,-0.013223970032574812
A10H52874HQ6HH,-0.0182836776060813,0.007631812834770151,-0.01030297218190518
A10JDPEQ8GJ2K1,-0.01823376343781516,-0.004666541905334561,-0.009131750092673545
A10KEYE8DO4Q0V,-0.018275791342292777,0.002379923891408255,0.004194690993006713
A10KK981NCHT9Y,-0.018273373872181888,0.005635124612528201,0.010903691739614994
A10M1X244SBWTD,-0.018287421727404274,0.011363077176277577,-0.004905719586372452
A10O7THJ2O20AG,-0.018328974981058045,0.01878334045054914,-0.01569462049752214
A10ODC971MDHV8,-0.018431723584632832,-0.022330153620062788,0.0051910967423284765
A10OIC8PYVCDOS,-0.01831472881452365,0.026897416230159465,-0.008311722309763533
A10T3NAGJRU4EE,-0.018261207167164513,0.0026474131532394397,-0.004187244409077849
A110FNZSZQSKCP,-0.018279511148581073,0.0005291750668065301,0.0033414406649172447
A111CSAB9KUP7V,-0.018266572625508095,0.008937283979743972,-0.006789355030353315
A1129LM24YWSZV,-0.018247540608610027,-0.0016053940554073855,-0.0024036320095301117
A112HYBLMBS7P6,-0.018277979554095405,0.004394436583021286,-0.00265968846610524
A112NIDJZLT2RY,-0.01822883974101486,-0.010042421460935503,0.014429424175380292
A113YU3OXKSKQU,-0.01826659619884027,0.0028129087975517315,0.0029026943944223875
A115DNKESW9EAE,-0.018272275505856906,0.00022921130368224862,-0.002137026182574727
A1180YL8VBJH8S,-0.018295645789397852,0.0027193412930570215,0.000350637662915855
A119YSLCAGGM25,-0.018246358705425327,0.003417288040497467,0.001994935334310263
A11C43I615R52G,-0.018264954620582686,0.0019216097786861443,0.0011262616324763572
A11ED8O95W2103,-0.018192863168948265,-0.017196534643773707,-0.01922337969298173
A11EPK2YPTYF04,-0.01822026700509959,-0.023520051619742507,0.008997734920601054
A11GBTUGNRGCR8,-0.018301151503606866,0.008113616523770021,-0.006359054724384591
A11HXVC8Q42MYX,-0.01829577149749126,0.003839010601406438,0.014407274909456725
A11IR70Y60MNKT,-0.01822494649191934,-0.015875436133578877,0.02057836328158685
A11J6CFP5DCBTE,-0.018329636578062337,0.0036847427156670902,-0.01656009661823588
A11PE8VFYDJL8J,-0.018236340841528212,-0.0030067614142344724,-0.0025220305069028953
A11PTCZ2FM2547,-0.01814802684763563,-0.03616497870413927,-0.027319097529140902
A11SPSEM08VIXX,-0.01826156926439181,-0.010398028275561891,-0.005475290548453467
A11TUHEHHENLBC,-0.018152484391826776,-0.04538848781546348,0.042687524577468286
A11TXTVCFT246T,-0.018314087048137296,0.009287465615739758,0.01474585115152888
A11U69E7T7R7ON,-0.01830113504222319,0.005692339157524681,0.0034208138263093894
A11VF5HT9155MY,-0.018280898737897008,0.006741194055888175,-0.005724839638490915
A11X4QN3ZHR6E4,-0.018253923583289047,-0.0020622036086933053,-0.0003329591957448315
A11XKY4EIU2KNR,-0.018199928687723004,-0.0051392337260169575,-0.032191758386685816
A120GIT50UISJP,-0.018254402335850902,-0.002441579748253134,-0.008858704711533168
A120UTHQDQIJGH,-0.01809820809780654,-0.06940940991000087,-0.0020633487040077054
A121660P9WJSER,-0.01826386544381742,-0.0030274319667294254,0.0011120473467974214
A126KX6FVI4T66,-0.018089455174969474,0.0003645304792768798,-0.04049122971285139
A127ZVBDESPQ2N,-0.018298768337415318,0.005798714017003295,-0.0077674072660404965
A129YBX5BVNW2,-0.018269949332453024,-0.0013940844554366932,0.002187228900445123
A12A8LU93A132U,-0.018227701272371846,0.00029536707400859417,-0.013887183183285965
A12CBDHX1MJLGZ,-0.018281649961477648,0.0001711780018344678,-0.0010146716163354098
A12CN8FQSR18H9,-0.018331350889113113,0.0194902506798691,-0.008659318558531104
A12EYBK36QCIDG,-0.01824045670540043,0.0009420015832462896,0.0014680063858240105
A12F2RP2OV3O62,-0.01834286187566072,0.005213353415338903,0.030701238877202174
A12GNKYTCBF15B,-0.01829888698586695,0.01023299356635374,-0.006760827988879637
A12GORCLUEQ40U,-0.018315258801929097,0.03537257407241578,-0.026236082400120084
A12IDQSS4OW33B,-0.01827543327249628,0.005440844397636179,0.01991254355939138
A12IRGQLFE4EBA,-0.018261371703125015,-0.0053768731100439894,0.004731620516928516
A12LKEM543ILBK,-0.018187203339022084,-0.020230424416464457,0.000144050865193762
A12O6IA0QLZSGW,-0.018304956210790323,0.009274391095824163,0.001132267521827299
A12QR7VLSRYGDC,-0.018270641794029173,-9.836747015581637e-05,7.260095830604726e-05
A12RMAJXRPQWTY,-0.01826598907048255,-0.0001692400001164333,0.00016952647282635473
A12WB1XDQLPYUM,-0.018278849892419576,0.0035051730402703516,-0.006355321289168006
A12X2J7AVZ04IQ,-0.018449140590635297,0.01079895533235843,0.03210434513935644
A130KZO1FFDTP8,-0.018328565232973895,0.022822401680534694,-0.015371697275532163
A130YXZ5FZ1X0M,-0.018264790447472125,0.003750388048049007,-0.0029124603742022434
A1345VRK5MYG7,-0.018240609600188064,0.0014145167588753298,-0.00022989179038167455
A136MAOWGCU2C2,-0.0182114694475743,-0.005934034395067738,0.004290484582965903
A137WEXVKECX61,-0.018270062490146517,0.0027679767912469674,-0.004708203707656696
A138826JMC0J3T,-0.018270558553835716,-0.0011328191071403092,0.0017155110895375456
A139DAOZY53V87,-0.018266531299005847,0.006478512948864618,-0.001415969909309708
A139ZF7CJVVTJU,-0.018174049199772516,-0.020975178478701825,-0.006282886178968367
A13C6NTJ3HO0FX,-0.01824167868998332,0.003150081073315543,-0.0008006629052771851
A13DQTXG02HZC1,-0.018201423167781287,0.000407612493673595,-0.016972053514542382
A13E0ARAXI6KJW,-0.01815771636698744,-0.017563574574269495,-0.02836162956416141
A13F2IV3ME23R,-0.018282221334565026,0.006419607775124479,0.02059863861095267
A13G1TKIKHGV3F,-0.01824318034878563,0.001234963568444615,-0.0008185691715507327
A13IKSGDYNBNQS,-0.01822424892916461,-0.010062945518615623,-0.02187564395314796
A13IS21RJOCHF4,-0.018275067074476105,0.007960720260505956,0.0012268450079627536
A13J5V22IPFWNU,-0.01816278772801093,-0.03951369861096147,0.03330609922699547
A13JU88JAHN72I,-0.01832492488694775,0.0030139214610361547,0.0037235489862059196
A13KXWTN0DT878,-0.018284938096446886,0.0031813308024395068,0.019331155988101964
A13NRN13UEJIMZ,-0.018278732051784596,0.010819029155175252,-0.00592359517387848
A13OMT8D4GPIBV,-0.018317036066335602,-0.004266520580571496,0.009138069186821595
A13PPQ2GI1IJYM,-0.0183555467858156,-0.006550826835288254,-0.001240458570438851
A13QHFSGN6HCZ0,-0.01828248704751818,0.0016938825527262492,0.0021796224782906757
A13T1KWBX98HZ8,-0.018272661474661205,0.0023115008289322026,-0.002992767084682007
A13TO1ZFAH9SVN,-0.018293655795524423,0.0034445287507300477,0.015615085299169176
A13TO5TU4A68LD,-0.018176104407190447,-0.0028847230661132625,0.009046685267132969
A13UAIE3K517CQ,-0.018173663506537763,-0.03454826189620965,0.008878010391870677
A13WA3SCM778LO,-0.018252062143520015,-0.004230821203625322,-0.006282905900065444
A13WOT3RSXKRD5,-0.018300758539399286,0.011183280176649258,0.0012529863160911073
A13ZYNXXVYGNIE,-0.018270288142135282,0.0018325829973307982,0.00491605630150212
A140XH16IKR4B0,-0.01822554110448844,-0.0027772892172357117,-0.011624385872315844
A141HP4LYPWMSR,-0.018269740847576574,-0.002946299458226732,0.0004894095918683776
A1435P5AMCPB3X,-0.01824591851781287,-0.0022422959059749527,0.0004482895686632133
A143P0NKQDNWYL,-0.018244947628590212,-0.0028885075303362014,-0.014727846173077897
A146TZ5JNG9FIH,-0.01833298719554277,0.023614191356163553,-0.01269550641003064
A14B4MJ7KZE63B,-0.01831178962917533,0.005836877824007032,0.005777137245472075
A14GK0E64J0WAS,-0.01826430302064905,0.0010139078857603122,-0.0013952326251294753
A14JTRQUNRNJZP,-0.018280486130426866,0.015489846139575015,0.008521384143235824
A14MOU9MF0NNVB,-0.018265487737451635,0.004665843599512258,-0.0008642668211688939
A14NCP569TX1NR,-0.018299458767879383,0.00785643509837033,0.01716887550896912
A14Q6R4481YFFG,-0.01819285927452793,0.0032898081044149593,-0.012021574837182199
A14W9BPI39A25E,-0.01827042913787758,0.0009069328800581466,0.0077849028792768464
A14XW8BJGEBM91,-0.018304299791633998,0.008866573238506403,0.0032058035005906676
A14Z0Q1DU6CBJJ,-0.018135346013120304,-0.047128552031515,-0.023515466728477565
A150VDCYFRA9M2,-0.01827879033975165,-0.0008833838661131465,-0.0006974205170120299
A152C8GYY25HAH,-0.01814463985603417,-0.012608302047158374,-0.0650473610691534
A1534MBU6VJXYN,-0.018291199659279337,-0.0012011909111710492,0.012423977164297904
A153NZD2WZN5S3,-0.01818481103174644,-0.0038091530927197507,0.008571045125656545
A15G70V9OBTOVO,-0.01822815644896475,0.0011905814952543163,-9.636902742346455e-05
A15MEFTPZX7M43,-0.018268545342145802,-0.000259931926875152,-0.0010714166667963993
A15OIIXX6Z0PAW,-0.01831946978361515,0.025800105538374998,-0.011239263446251554
A15OVG5Z4UORMD,-0.0183094305953223,0.02004310317961363,0.003717980460809267
A15Q7ABIU9O9YZ,-0.018267237126851438,0.00025807069449580613,0.002875088601591366
A15Q9YEG1XPEJN,-0.018210320360817274,-0.006944704506886012,-0.02174175771405461
A15QA95CCXW0KV,-0.018293368430608352,0.012994987780233891,-0.0017519358902926458
A15TGEV8WM84JV,-0.018275720314528864,0.000862929327252532,0.00030048360033765344
A15TNUM2PBS6F0,-0.018206899231293202,-0.005805052692704293,-0.030571607118337896
A15U64VGUV6RBF,-0.01827289419490141,-0.00044074437533610076,0.009129987904657981
A15XSFP3JC8VXL,-0.018239942675666716,0.0035924060848547632,-0.005049844035235654
A161ANWB62G3M8,-0.018261040122940175,-0.005448181538577017,-0.006277105305931502
A161TDO99KM1IV,-0.018290841631499064,0.020133456207894734,-0.012930727349564266
A16342W88H5YWK,-0.01818850071191165,-0.0231870526681303,0.017590021085370885
A163Q615ZR10U4,-0.01825829113138395,-0.006518562187640865,0.003701165206035732
A1655SGPPUUCRP,-0.018283277529933844,0.0015769090316268474,0.010860179504756247
A168VXSISJWQN9,-0.01821715614894592,-0.017187066499925508,0.006167025814716741
A16A23O0UEKPCF,-0.01824007247685139,-0.0023370817151200612,0.005764803185044233
A16CZRQL23NOIW,-0.018510088265059545,-0.016446375575902516,0.004260869366014874
A16EOVPHVX467D,-0.018223456043328177,0.0003460771579224832,0.0019098922266484243
A16FSM2IS6Z4NV,-0.018240669120469462,0.0025655697296499925,-0.00011163489691977128
A16FUU8WW76QFY,-0.01822611922433249,-0.010695253576884622,-0.037094772855527265
A16GAIJJE39T1S,-0.01829007680631042,-0.002147244279802409,0.000858446787233096
A16HM5IJDLDQOP,-0.018219920843239278,-0.00825454689956686,0.014603672353779424
A16HRN81I4S9WI,-0.01826779880529577,0.0028511498297957775,-0.003414588555913748
A16HZ6TIC9VZKC,-0.018238712250938847,-0.008239577349072975,0.002520752506770843
A16IITISD2LAX0,-0.018250205602369497,-0.0055299587963714815,-0.004962187678790355
A16J2ZXOYM661W,-0.018282083268482924,0.0008268007849453332,-0.0007198678356755559
A16N5JS79WO5DD,-0.01826643963703288,0.003125539557034495,-0.002691403819022299
A16P5N8MNTXXU3,-0.018244291097337793,0.003945249485476771,0.003860461087996968
A16P7VIXBJC56H,-0.01823531751404986,0.0034184233601672934,0.0010472990619445784
A16PYJK6EYGML3,-0.018296719770378625,0.00559716475903294,-0.0076384250238338445
A16QODENBJVUI1,-0.018347088937254948,-0.012524091862762715,-0.001451709653556867
A16X61RLY1YJL7,-0.018347373226790288,0.00868788509068527,0.04661309783763395
A16X6PP9NIRPDS,-0.018229971136213528,-0.00892775609977284,0.013737712427416006
A16XRPF40679KG,-0.018268495994059806,-0.002580705484232522,0.0006307489583719805
A16YCLRKOU0EV3,-0.018273629742354604,0.006852910437499794,0.007006499337910727
A17639YIJLDS1G,-0.01825451024605992,-0.012509536234344646,-0.0022279337360477944
A178NV0D96MNGJ,-0.01821660955671397,-0.008014213159799829,0.01054787516775929
A17BT73RVRQYSP,-0.01826236924153786,0.0009552596284742603,0.005372525771556237
A17FDL5LIGS1U0,-0.018291172233489042,0.00031204234615003757,0.011342462464240867
A17FLA8HQOFVIG,-0.018288701419765394,-0.003998039113412644,-0.006676079963975044
A17HECPXPRQDXU,-0.018276321781969345,0.0033746668907688967,0.0010650190749027773
A17ILR0VCGTPI5,-0.018269539913080633,0.003103132896587754,0.002242306188261166
